At what age did Rossini stop writing opera ?,period
What Russian seaport has a name meaning'Lord of the East'?,city
Name the two actress daughters of John Mills .,ind
How old was Gene Siskel ?,period
What can be done about snoring ?,desc
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,mount
Who is the actress Bette Davis once said she wished she looked like ?,ind
Who portrayed The Cowardly Lion in The Wizard of Oz ?,ind
What does a chiropodist treat ?,dismed
What is porphyria ?,def
What gate opened on East and West Berlin ?,other
Who was the first king of England ?,ind
What made the Finger Lakes in western New York state ?,reason
In what movie is the number nine found in the title ?,cremat
How many calories are there in soy sauce ?,count
Who killed Kurt Cobain ?,ind
Who created the monster in Mary Shelley 's novel Frankenstein ?,ind
What 's the farthest planet from the sun ?,other
Why does the sun shine only a short time in Alaska ?,reason
What chemical in red wine is good for the heart and what exactly does it do to your body ?,dismed
How does blood clot ?,manner
How big is our galaxy in diameter ?,volsize
"What product'doubles your pleasure , doubles your fun'?",product
When is a woman most fertile ?,date
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,ind
Who was the first man to return to space ?,ind
What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,product
Who gave Abbie Hoffman his first dose of LSD ?,ind
What effect does friction have on perpetual motion ?,desc
What did the Seven Dwarfs do for a living ?,title
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,ind
Who shot Billy the Kid ?,ind
What is he doing now ?,desc
What Mormon leader was said to have had 27 wives ?,ind
What video format was an alternative to VHS ?,other
Where did the term'69'come from ?,desc
What is money made of ?,substance
What 's the name of a hotel in Indianapolis ?,other
How many people in Tucson ?,count
Where is Melbourne ?,other
With whom did Bush compare Saddam Hussein ?,ind
What country was Mikhail Gorbachev the leader of ?,country
"What is the recommended weight of a 15 year-old male that is 5 , 6 ?",weight
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?,ind
What is the largest county in size in Massachusetts ?,other
What is the name of the brilliant British economist behind its creation ?,ind
Who played Sally Rogers on The Dick Van Dyke Show ?,ind
What is it like to experience a near death episode ?,desc
What mythical figure carries an hourglass and a scythe ?,ind
How much is a Canadian 1967 twenty dollar gold coin worth ?,money
Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,reason
What natural attractions draw the most visitors in the United States ?,other
What presidential administration challenged Americans to explore The New Frontier ?,gr
How many years did Sleeping Beauty sleep ?,count
How long does it take for your body to restore blood after you donate your blood ?,period
How do I know someone is truly in love with me ?,manner
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,food
What is literary criticism ?,def
How do you throw a housewarming party ?,manner
What international sport was originally called hurley ?,sport
What river runs through Liverpool ?,other
What famous British actor lost his voice after an operation in 1966 ?,ind
What does the term 3 mean to a newspaper editor ?,def
What company makes impulse hardening equipment ?,gr
What country was Kim Philby really working for ?,country
What does Freddy Freeman say to become Captain Marvel Jr. ?,desc
What country was Hitler the chancellor of ?,country
What is Rona Barrett 's married name ?,ind
How many years make up a lustrum ?,count
What are close encounters of the first and second kind ?,other
Who is the mathematician that won the Noble Prize for Literature in 1950 ?,ind
Which glamorous actress is a close friend of Dick Tracy ?,ind
What 1956 Grace Metalious novel was on the best-seller list for two years ?,cremat
Name the three races unleashed by the Celestials in Marvel comics .,gr
How old is the Italian artist Maurizio Pellegrin ?,period
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",ind
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,desc
What North American city would you visit to see Cleopatra 's Needle ?,city
When was the NFL established ?,date
Where can I find an Ask An Expert site ?,other
What writer-journalist made his mark describing colorful Broadway and underworld characters ?,ind
What U.S. state has the lowest highest elevation at 6 feet ?,state
What are the residents of the island of Lesbos called ?,gr
What is the organizational structure of the New Delhi Indira Gandhi airport ?,other
"At Christmas time , what is the traditional thing to do under the mistletoe ?",other
What baseball great plugged Mr. Coffee ?,ind
What international amateur sports spectacle was first telecast in 1956 ?,sport
What is the origin of the word'amen'?,desc
Who 's baby was Sweet Pea on the Popeye cartoon ?,ind
Where is Mile High Stadium ?,other
"What were Baffin , Frobisher and Franklin looking for ?",other
What is limbo ?,def
What city contains the district of Hell 's Kitchen ?,city
What interesting method was used to run the credits in the early Popeye cartoons ?,techmeth
What are the stars made of ?,substance
"What English physician was born on January 18 , 1779 and went on to create two important inventions ?",ind
"Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?",ind
How fast must a spacecraft travel to escape Earth 's gravity ?,speed
What apostle is Taylor Caldwell 's Great Lion of God ?,ind
How many rings are there on a five-zone archery target ?,count
"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?",dismed
"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",substance
What is a tonne ?,def
Which one of the Great Lakes is entirely within U.S. territory ?,other
What is DEET ?,exp
What company sells the most greeting cards ?,gr
What U.S. state has sagebrush as its state flower ?,state
What is the Bernoulli Principle ?,def
What 's comic strip photographer Peter Parker 's secret identity ?,ind
What is difference between a poster and a print ?,desc
In which sport is there a'scrum'?,sport
What are the best ways to improve employee morale at low cost ?,techmeth
What nationality is Pope John Paul II ?,country
What is false consciousness ?,def
How did the Great Depression affect Japan 's history ?,manner
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,other
Where are some great educational resources for parents and teachers ?,other
How many Israeli athletes were killed at the Munich Olympics ?,count
What is the Scotch'for people who know the difference'?,termeq
When was Richard Nixon born ?,date
What New York City landmark has 168 steps to its crown ?,other
Where is the Bulls basketball team based ?,other
What is the recomended age to switch a child from a crib to a bed ?,period
Which Rockefeller was sometimes called'JDR3'?,ind
When is the Sun closest to the Earth ?,date
What are some chemical properties of mendelevium ?,desc
What is the average hours per months spent online by AOL users ?,count
Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,ind
What is the origin of the word'sideburns'?,desc
